nome_cs,competencia,ano_cmpt,mes_cmpt,cod_smsa,regional,n_esf,n_emulti,n_esb,n_medicos,n_mfc,pct_mfc,n_acs,ch_medica_total,cobertura_aps_pct,populacao_referencia,pop_total_censo,pct_idosos,pct_criancas,pct_sem_saneamento,renda_media,n_setores,pct_area_favela,data_competencia,n_esf_egestor,qt_capacidade_equipe,fonte_egestor,data_extracao_egestor,fonte_censo,data_extracao_censo,fonte_favelas,data_extracao_favelas,data_extracao_cnes,ivs_score,ivs_predominante,pct_baixo,pct_medio,pct_elevado,pct_muito_elevado
CENTRO DE SAUDE RIO BRANCO,2412,2024,12,9290,VENDA NOVA,9,0,0,0,0,NA,0,0,90.05,2315560,20121,NA,NA,0.07,1.75,37,0,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.087,Médio,2.52,86.28,11.2,0
CENTRO DE SAUDE CABANA,2412,2024,12,7300,OESTE,9,0,0,0,0,NA,0,0,90.05,2315560,16585,NA,NA,0.07,1.87,43,14.4,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.211,Médio,24.94,39.83,24.4,10.83
CENTRO DE SAUDE PADRE EUSTAQUIO,2412,2024,12,5310,NOROESTE,NA,NA,NA,NA,NA,NA,NA,NA,90.05,2315560,21447,NA,NA,0.77,1.41,55,1.38,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.16,Baixo,87.39,9.24,3.38,0
CENTRO DE SAUDE PIRATININGA,2412,2024,12,9340,VENDA NOVA,7,0,0,0,0,NA,0,0,90.05,2315560,15532,NA,NA,0.45,1.8,35,7.25,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.467,Médio,0,60.35,32.61,7.04
CENTRO DE SAUDE ALCIDES LINS,2412,2024,12,4240,NORDESTE,13,0,0,0,0,NA,0,0,90.05,2315560,16826,NA,NA,0.08,1.8,42,2.66,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.727,Médio,36.01,55.33,8.67,0
CENTRO DE SAUDE JOAO XXIII,2412,2024,12,7480,OESTE,1,0,0,0,0,NA,0,0,90.05,2315560,3483,NA,NA,0,1.65,8,8.07,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.188,Médio,0,81.23,18.77,0
CENTRO DE SAUDE MARIANO DE ABREU,2412,2024,12,3230,LESTE,7,0,0,0,0,NA,0,0,90.05,2315560,13639,NA,NA,0.08,2.16,27,14.11,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.505,Médio,0,55.29,38.9,5.81
CENTRO DE SAUDE GRANJA DE FREITAS,2412,2024,12,3360,LESTE,5,0,0,0,0,NA,0,0,90.05,2315560,6941,NA,NA,0.24,2.23,13,1.6,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,3.856,Muito Elevado,0,0,14.39,85.61
CENTRO DE SAUDE CAMPO ALEGRE,2412,2024,12,6230,NORTE,NA,NA,NA,NA,NA,NA,NA,NA,90.05,2315560,18050,NA,NA,0.04,1.54,34,0.17,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.718,Médio,40.13,47.96,11.91,0
CENTRO DE SAUDE VISTA ALEGRE,2412,2024,12,7250,OESTE,7,0,0,0,0,NA,0,0,90.05,2315560,11736,NA,NA,0.12,2.06,28,25.48,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.296,Médio,0,70.85,28.66,0.49
CENTRO DE SAUDE JARDIM DOS COMERCIARIOS,2412,2024,12,9390,VENDA NOVA,7,0,0,0,0,NA,0,0,90.05,2315560,10984,NA,NA,0.52,2.18,20,2.11,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.71,Elevado,0,30.06,68.92,1.02
CENTRO DE SAUDE VILA IMPERIAL,2412,2024,12,7280,OESTE,5,0,0,0,0,NA,0,0,90.05,2315560,7604,NA,NA,1.05,2.23,28,21.38,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.644,Elevado,8.07,34.43,42.5,14.99
CENTRO DE SAUDE SAO GERALDO,2412,2024,12,3270,LESTE,5,0,0,0,0,NA,0,0,90.05,2315560,9626,NA,NA,0,1.83,21,1.15,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.087,Médio,0,92.91,5.47,1.62
CENTRO DE SAUDE GENTIL GOMES,2412,2024,12,4230,NORDESTE,6,0,0,0,0,NA,0,0,90.05,2315560,12822,NA,NA,0.1,1.92,26,1.56,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.856,Médio,14.36,85.64,0,0
CENTRO DE SAUDE JAQUELINE II,2412,2024,12,6430,NORTE,10,0,0,0,0,NA,0,0,90.05,2315560,9548,NA,NA,0.2,1.9,17,1.05,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.717,Elevado,0,29.11,70.08,0.81
CENTRO DE SAUDE CAMARGOS,2412,2024,12,7500,OESTE,3,0,0,0,0,NA,0,0,90.05,2315560,13240,NA,NA,0.18,1.32,28,0.7,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.566,Médio,43.35,56.65,0,0
CENTRO DE SAUDE MARIA GORETTI,2412,2024,12,4290,NORDESTE,7,0,0,0,0,NA,0,0,90.05,2315560,14441,NA,NA,0.07,1.94,32,0,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.297,Médio,0,70.33,29.67,0
CENTRO DE SAUDE MILIONARIOS,2412,2024,12,1240,BARREIRO,8,0,0,0,0,NA,0,0,90.05,2315560,16929,NA,NA,0.15,1.66,35,1.07,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.168,Médio,0,83.16,16.84,0
CENTRO DE SAUDE DOM ORIONE,2412,2024,12,8210,PAMPULHA,4,0,0,0,0,NA,0,0,90.05,2315560,16001,NA,NA,0.72,1.67,41,0.99,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.244,Baixo,80.25,15.77,3.3,0.68
CENTRO DE SAUDE PARAISO,2412,2024,12,3240,LESTE,9,0,0,0,0,NA,0,0,90.05,2315560,24579,NA,NA,0.1,1.71,61,5.02,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.65,Baixo,48.2,40.08,10.24,1.48
CENTRO DE SAUDE SANTOS ANJOS,2412,2024,12,5350,NOROESTE,5,0,0,0,0,NA,0,0,90.05,2315560,14751,NA,NA,0.02,1.67,35,0,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.442,Baixo,55.79,44.21,0,0
CENTRO DE SAUDE SAO JORGE,2412,2024,12,7260,OESTE,NA,NA,NA,NA,NA,NA,NA,NA,90.05,2315560,42048,NA,NA,0.27,1.74,111,12.77,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.409,Baixo,80.19,3.94,10.62,5.25
CENTRO DE SAUDE ERMELINDA,2412,2024,12,5240,NOROESTE,9,0,0,0,0,NA,0,0,90.05,2315560,17373,NA,NA,0.8,1.99,37,6.16,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.304,Médio,14.56,49.37,27.13,8.94
CENTRO DE SAUDE SAO MARCOS,2412,2024,12,4270,NORDESTE,NA,NA,NA,NA,NA,NA,NA,NA,90.05,2315560,10419,NA,NA,0.1,1.78,21,0,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.883,Médio,23.45,64.82,11.73,0
CENTRO DE SAUDE SAO PAULO,2412,2024,12,4280,NORDESTE,11,0,0,0,0,NA,0,0,90.05,2315560,11889,NA,NA,0.24,1.88,28,6.15,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.199,Médio,0,81.5,17.06,1.44
CENTRO DE SAUDE BOM JESUS,2412,2024,12,5200,NOROESTE,NA,NA,NA,NA,NA,NA,NA,NA,90.05,2315560,9948,NA,NA,0.1,1.98,20,0.01,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.952,Médio,4.82,95.18,0,0
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2412,2024,12,1450,BARREIRO,7,0,0,0,0,NA,0,0,90.05,2315560,13842,NA,NA,3.37,1.83,34,2.46,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.295,Médio,0,79.57,11.32,9.11
CENTRO DE SAUDE REGINA,2412,2024,12,1460,BARREIRO,6,0,0,0,0,NA,0,0,90.05,2315560,11124,NA,NA,0.12,1.82,22,0,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.279,Médio,0,72.07,27.93,0
CENTRO DE SAUDE CEU AZUL,2412,2024,12,9200,VENDA NOVA,8,0,0,0,0,NA,0,0,90.05,2315560,18187,NA,NA,0.23,1.96,31,1.57,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.315,Médio,0,73.01,22.51,4.48
CENTRO DE SAUDE PROVIDENCIA,2412,2024,12,6200,NORTE,NA,NA,NA,NA,NA,NA,NA,NA,90.05,2315560,12257,NA,NA,0.21,2.09,23,2.3,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.101,Médio,0,89.85,10.15,0
CENTRO DE SAUDE NOSSA SENHORA APARECIDA,2412,2024,12,2230,CENTRO-SUL,16,0,0,0,0,NA,0,0,90.05,2315560,21963,NA,NA,0.32,1.81,52,10.76,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.611,Baixo,69.66,4.85,20.18,5.3
CENTRO DE SAUDE MINAS CAIXA,2412,2024,12,9250,VENDA NOVA,8,0,0,0,0,NA,0,0,90.05,2315560,15827,NA,NA,0.28,2.08,32,8.18,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.401,Médio,0,59.9,40.1,0
CENTRO DE SAUDE JAQUELINE,2412,2024,12,6270,NORTE,NA,NA,NA,NA,NA,NA,NA,NA,90.05,2315560,7616,NA,NA,0.2,1.81,11,0,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.253,Médio,0,87.34,0,12.66
CENTRO DE SAUDE SAO BERNARDO - AMELIA ROCHA DE MELO,2412,2024,12,6210,NORTE,6,0,0,0,0,NA,0,0,90.05,2315560,5674,NA,NA,0.05,2.1,11,9.88,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.954,Elevado,0,25.41,53.8,20.78
CENTRO DE SAUDE HELIOPOLIS,2412,2024,12,6320,NORTE,5,0,0,0,0,NA,0,0,90.05,2315560,16278,NA,NA,0.07,1.76,34,4.87,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.985,Médio,28.82,52.31,10.44,8.43
CENTRO DE SAUDE LAGOA,2412,2024,12,9230,VENDA NOVA,9,0,0,0,0,NA,0,0,90.05,2315560,12739,NA,NA,0.19,2.16,25,0.05,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.774,Elevado,0,25.94,70.69,3.36
CENTRO DE SAUDE OSWALDO CRUZ,2412,2024,12,2200,CENTRO-SUL,3,0,0,0,0,NA,0,0,90.05,2315560,23481,NA,NA,3.58,1.13,67,0,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.029,Baixo,97.12,2.88,0,0
CENTRO DE SAUDE TIROL - FRANCISCO GOMES BARBOSA,2412,2024,12,1250,BARREIRO,NA,NA,NA,NA,NA,NA,NA,NA,90.05,2315560,14428,NA,NA,0.07,1.56,31,3.27,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.012,Médio,28.74,52.09,8.4,10.77
CENTRO DE SAUDE TIA AMANCIA,2412,2024,12,2240,CENTRO-SUL,5,0,0,0,0,NA,0,0,90.05,2315560,17932,NA,NA,0.41,1.39,46,1.69,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.112,Baixo,94.39,0,5.61,0
CENTRO DE SAUDE CARLOS CHAGAS,2412,2024,12,2220,CENTRO-SUL,0,0,0,0,0,NA,0,0,90.05,2315560,23141,NA,NA,0.25,1.12,74,0,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.02,Baixo,98.01,1.99,0,0
CENTRO DE SAUDE SANTA AMELIA,2412,2024,12,8270,PAMPULHA,NA,NA,NA,NA,NA,NA,NA,NA,90.05,2315560,41750,NA,NA,0.88,1.47,96,0.01,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.214,Baixo,82.11,15.87,0.56,1.46
CENTRO DE SAUDE BETANIA,2412,2024,12,7200,OESTE,4,0,0,0,0,NA,0,0,90.05,2315560,10842,NA,NA,0.05,1.69,25,4.06,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.015,Médio,13.31,71.89,14.8,0
CENTRO DE SAUDE PALMEIRAS,2412,2024,12,7320,OESTE,5,0,0,0,0,NA,0,0,90.05,2315560,25274,NA,NA,1.31,1.41,55,3.52,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.52,Baixo,57.55,32.9,9.55,0
CENTRO DE SAUDE BOA VISTA,2412,2024,12,3210,LESTE,5,0,0,0,0,NA,0,0,90.05,2315560,10081,NA,NA,0.16,2.11,21,0.19,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2,Médio,0,100,0,0
CENTRO DE SAUDE CAFEZAL,2412,2024,12,2290,CENTRO-SUL,NA,NA,NA,NA,NA,NA,NA,NA,90.05,2315560,9511,NA,NA,0.22,2.38,22,98.9,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,3.533,Muito Elevado,0,0,46.73,53.27
CENTRO DE SAUDE ZILAH SPOSITO,2412,2024,12,6550,NORTE,6,0,0,0,0,NA,0,0,90.05,2315560,11392,NA,NA,21.89,2.36,30,31.88,2024-12-01,595,2085193,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,3.221,Muito Elevado,0,18.59,40.69,40.72
CENTRO DE SAUDE JARDIM ALVORADA,2501,2025,1,8390,PAMPULHA,6,0,0,0,0,NA,0,0,86.43,2416339,10754,NA,NA,0.13,1.96,26,19.73,2025-01-01,596,2088501,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.491,Médio,0,58.95,33.02,8.03
CENTRO DE SAUDE MIRAMAR - EDUARDO MAURO DE ARAUJO,2501,2025,1,1310,BARREIRO,7,0,0,0,0,NA,0,0,86.43,2416339,17545,NA,NA,0.06,1.59,34,0.01,2025-01-01,596,2088501,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.016,Médio,6.74,84.89,8.37,0
CENTRO DE SAUDE LINDEIA - MARIA MADALENA TEODORO,2501,2025,1,1400,BARREIRO,6,0,0,0,0,NA,0,0,86.43,2416339,11083,NA,NA,0.21,1.77,24,0,2025-01-01,596,2088501,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.992,Médio,5.09,90.62,4.29,0
CENTRO DE SAUDE VENTOSA,2501,2025,1,7310,OESTE,13,0,0,0,0,NA,0,0,86.43,2416339,22108,NA,NA,0.19,1.94,58,17.47,2025-01-01,596,2088501,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.983,Baixo,42.98,24.14,24.45,8.44
CENTRO DE SAUDE COQUEIROS,2501,2025,1,5590,NOROESTE,13,0,0,0,0,NA,0,0,86.43,2416339,15630,NA,NA,0.1,1.91,29,0.03,2025-01-01,596,2088501,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.046,Médio,0,95.41,4.59,0
CENTRO DE SAUDE GLORIA,2501,2025,1,5250,NOROESTE,NA,NA,NA,NA,NA,NA,NA,NA,86.43,2416339,9539,NA,NA,0.16,1.8,24,0,2025-01-01,596,2088501,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.941,Médio,5.9,94.1,0,0
CENTRO DE SAUDE OLAVO ALBINO CORREA,2501,2025,1,4430,NORDESTE,5,0,0,0,0,NA,0,0,86.43,2416339,12417,NA,NA,1.64,1.8,28,10.78,2025-01-01,596,2088501,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.628,Médio,0,46.77,43.66,9.57
CENTRO DE SAUDE GOIANIA,2501,2025,1,4300,NORDESTE,9,0,0,0,0,NA,0,0,86.43,2416339,18683,NA,NA,0.71,1.94,40,8.82,2025-01-01,596,2088501,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.4,Médio,0,69.92,20.18,9.89
CENTRO DE SAUDE JARDIM VITÓRIA - MARCELO PONTEL GOMES,2501,2025,1,4410,NORDESTE,5,0,0,0,0,NA,0,0,86.43,2416339,12263,NA,NA,0.09,1.66,27,0.11,2025-01-01,596,2088501,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.036,Médio,9.57,77.29,13.14,0
CENTRO DE SAUDE PADRE TARCISIO,2501,2025,1,2300,CENTRO-SUL,6,0,0,0,0,NA,0,0,86.43,2416339,14401,NA,NA,0.66,1.6,33,21.39,2025-01-01,596,2088501,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.989,Baixo,58.41,0,25.85,15.73
CENTRO DE SAUDE DOM CABRAL,2501,2025,1,5230,NOROESTE,5,0,0,0,0,NA,0,0,86.43,2416339,12537,NA,NA,0.02,1.65,36,6.26,2025-01-01,596,2088501,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.463,Baixo,66.77,20.16,13.07,0
CENTRO DE SAUDE INDEPENDENCIA,2501,2025,1,1220,BARREIRO,10,0,0,0,0,NA,0,0,86.43,2416339,15449,NA,NA,0.36,1.88,31,19.12,2025-01-01,596,2088501,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.791,Elevado,0,35.06,50.79,14.15
CENTRO DE SAUDE NOVO AARAO REIS,2501,2025,1,6400,NORTE,6,0,0,0,0,NA,0,0,86.43,2416339,7517,NA,NA,0.51,2.21,11,0.01,2025-01-01,596,2088501,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,3.565,Muito Elevado,0,0,43.48,56.52
CENTRO DE SAUDE VALE DO JATOBA,2501,2025,1,1270,BARREIRO,NA,NA,NA,NA,NA,NA,NA,NA,86.43,2416339,15443,NA,NA,0.07,2.04,29,7.58,2025-01-01,596,2088501,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.394,Médio,0,61.75,37.1,1.15
CENTRO DE SAUDE CONJUNTO RIBEIRO DE ABREU - EFIGENIA MURTA FIGUEIREDO,2501,2025,1,4360,NORDESTE,4,0,0,0,0,NA,0,0,86.43,2416339,7747,NA,NA,0.75,2.08,16,7.72,2025-01-01,596,2088501,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.732,Médio,0,43.83,39.12,17.06
CENTRO DE SAUDE SANTA MONICA II - ALAMEDA DOS IPES,2501,2025,1,9520,VENDA NOVA,5,0,0,0,0,NA,0,0,86.43,2416339,10097,NA,NA,0.47,1.61,21,7.44,2025-01-01,596,2088501,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.894,Médio,35.58,48.19,7.52,8.71
CENTRO DE SAUDE SAO JOSE,2501,2025,1,8410,PAMPULHA,NA,NA,NA,NA,NA,NA,NA,NA,86.43,2416339,8079,NA,NA,0.26,1.9,20,0,2025-01-01,596,2088501,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.574,Médio,14.83,40.22,17.65,27.3
CENTRO DE SAUDE URUCUIA,2501,2025,1,1330,BARREIRO,8,0,0,0,0,NA,0,0,86.43,2416339,17046,NA,NA,0.05,1.68,28,1.33,2025-01-01,596,2088501,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.171,Médio,0,88.62,5.61,5.77
CENTRO DE SAUDE WALDOMIRO LOBO,2501,2025,1,7270,OESTE,NA,NA,NA,NA,NA,NA,NA,NA,86.43,2416339,5905,NA,NA,0.13,2.05,16,26.13,2025-01-01,596,2088501,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,3.115,Elevado,0,7.13,74.27,18.6
CENTRO DE SAUDE NORALDINO DE LIMA,2501,2025,1,7230,OESTE,10,0,0,0,0,NA,0,0,86.43,2416339,35966,NA,NA,0.31,1.38,100,1.43,2025-01-01,596,2088501,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.128,Baixo,93.78,2.66,0.57,2.99
CENTRO DE SAUDE SAO FRANCISCO,2501,2025,1,8260,PAMPULHA,3,0,0,0,0,NA,0,0,86.43,2416339,3346,NA,NA,0.07,1.75,12,0.62,2025-01-01,596,2088501,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.536,Médio,0,73.22,0,26.78
CENTRO DE SAUDE CONJUNTO PAULO VI,2501,2025,1,4350,NORDESTE,11,0,0,0,0,NA,0,0,86.43,2416339,8644,NA,NA,5.58,2.16,16,19.9,2025-01-01,596,2088501,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,3.536,Muito Elevado,0,0,46.42,53.58
CENTRO DE SAUDE ANDRADAS,2501,2025,1,9300,VENDA NOVA,8,0,0,0,0,NA,0,0,86.43,2416339,18084,NA,NA,1.41,1.94,37,5.45,2025-01-01,596,2088501,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.106,Médio,10.8,74.46,8.08,6.66
CENTRO DE SAUDE PILAR - OLHOS DAGUA,2501,2025,1,1390,BARREIRO,NA,NA,NA,NA,NA,NA,NA,NA,86.43,2416339,8350,NA,NA,1.72,2.04,16,0.98,2025-01-01,596,2088501,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,3.149,Elevado,0,13.6,57.89,28.51
CENTRO DE SAUDE HAVAI,2501,2025,1,7220,OESTE,6,0,0,0,0,NA,0,0,86.43,2416339,30102,NA,NA,0.24,1.43,68,1.07,2025-01-01,596,2088501,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.554,Baixo,62.43,22.01,13.28,2.29
CENTRO DE SAUDE POMPEIA,2501,2025,1,3280,LESTE,6,0,0,0,0,NA,0,0,86.43,2416339,16324,NA,NA,0.08,1.77,37,3.16,2025-01-01,596,2088501,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.731,Médio,41.48,48.01,6.49,4.02
