nome_cs,competencia,n_icsap_prop,ano_cmpt,mes_cmpt
CENTRO DE SAUDE AARAO REIS,2301,9.896212949194961,2023,1
CENTRO DE SAUDE AARAO REIS,2302,5.472650111587512,2023,2
CENTRO DE SAUDE AARAO REIS,2303,6.328991960753847,2023,3
CENTRO DE SAUDE AARAO REIS,2304,7.898478165036296,2023,4
CENTRO DE SAUDE AARAO REIS,2305,14.078335186491469,2023,5
CENTRO DE SAUDE AARAO REIS,2306,10.433326416271811,2023,6
CENTRO DE SAUDE AARAO REIS,2307,6.529098679172626,2023,7
CENTRO DE SAUDE AARAO REIS,2308,13.132218770857365,2023,8
CENTRO DE SAUDE AARAO REIS,2309,15.493602684112318,2023,9
CENTRO DE SAUDE AARAO REIS,2310,5.580604004597807,2023,10
CENTRO DE SAUDE AARAO REIS,2311,8.9727538334824,2023,11
CENTRO DE SAUDE AARAO REIS,2312,6.719204914680442,2023,12
CENTRO DE SAUDE AARAO REIS,2401,17.56086788286097,2024,1
CENTRO DE SAUDE AARAO REIS,2402,11.586034922645387,2024,2
CENTRO DE SAUDE AARAO REIS,2403,17.22828986137685,2024,3
CENTRO DE SAUDE AARAO REIS,2404,18.313469860620394,2024,4
CENTRO DE SAUDE AARAO REIS,2405,14.598753706151182,2024,5
CENTRO DE SAUDE AARAO REIS,2406,6.816695225446657,2024,6
CENTRO DE SAUDE AARAO REIS,2407,15.518312108024647,2024,7
CENTRO DE SAUDE AARAO REIS,2408,10.638877680815138,2024,8
CENTRO DE SAUDE AARAO REIS,2409,12.21819989850073,2024,9
CENTRO DE SAUDE AARAO REIS,2410,16.615864241159812,2024,10
CENTRO DE SAUDE AARAO REIS,2411,10.67128516060772,2024,11
CENTRO DE SAUDE AARAO REIS,2412,9.134586139330892,2024,12
CENTRO DE SAUDE AARAO REIS,2501,8.822117878542214,2025,1
CENTRO DE SAUDE AARAO REIS,2502,8.547692433614003,2025,2
CENTRO DE SAUDE AARAO REIS,2503,5.82546544388281,2025,3
CENTRO DE SAUDE AARAO REIS,2504,5.041835354348351,2025,4
CENTRO DE SAUDE AARAO REIS,2505,4.795380117781895,2025,5
CENTRO DE SAUDE AARAO REIS,2506,19.86864780579176,2025,6
CENTRO DE SAUDE AARAO REIS,2507,13.591432980619398,2025,7
CENTRO DE SAUDE AARAO REIS,2508,8.645011119721687,2025,8
CENTRO DE SAUDE AARAO REIS,2509,8.54522892046178,2025,9
CENTRO DE SAUDE AARAO REIS,2510,15.886957666102116,2025,10
CENTRO DE SAUDE AARAO REIS,2511,7.292880617897994,2025,11
CENTRO DE SAUDE AARAO REIS,2512,12.884854303796573,2025,12
CENTRO DE SAUDE ALCIDES LINS,2301,8.210154061351844,2023,1
CENTRO DE SAUDE ALCIDES LINS,2302,11.002519611525857,2023,2
CENTRO DE SAUDE ALCIDES LINS,2303,11.294868933543546,2023,3
CENTRO DE SAUDE ALCIDES LINS,2304,12.748338987608035,2023,4
CENTRO DE SAUDE ALCIDES LINS,2305,14.404892732344338,2023,5
CENTRO DE SAUDE ALCIDES LINS,2306,14.842432322526356,2023,6
CENTRO DE SAUDE ALCIDES LINS,2307,10.77139577476435,2023,7
CENTRO DE SAUDE ALCIDES LINS,2308,4.361332079717331,2023,8
CENTRO DE SAUDE ALCIDES LINS,2309,11.120624887574689,2023,9
CENTRO DE SAUDE ALCIDES LINS,2310,9.706949957652062,2023,10
CENTRO DE SAUDE ALCIDES LINS,2311,19.76144004242762,2023,11
CENTRO DE SAUDE ALCIDES LINS,2312,12.125645742100101,2023,12
CENTRO DE SAUDE ALCIDES LINS,2401,13.354976212437375,2024,1
CENTRO DE SAUDE ALCIDES LINS,2402,14.657415458007389,2024,2
CENTRO DE SAUDE ALCIDES LINS,2403,19.599979690403522,2024,3
CENTRO DE SAUDE ALCIDES LINS,2404,20.331522328488408,2024,4
CENTRO DE SAUDE ALCIDES LINS,2405,23.478796321888982,2024,5
CENTRO DE SAUDE ALCIDES LINS,2406,21.48154531975844,2024,6
CENTRO DE SAUDE ALCIDES LINS,2407,10.900396182091713,2024,7
CENTRO DE SAUDE ALCIDES LINS,2408,14.75188166093459,2024,8
CENTRO DE SAUDE ALCIDES LINS,2409,8.481795304830134,2024,9
CENTRO DE SAUDE ALCIDES LINS,2410,10.951910845011534,2024,10
CENTRO DE SAUDE ALCIDES LINS,2411,13.214327430053803,2024,11
CENTRO DE SAUDE ALCIDES LINS,2412,17.213358810164536,2024,12
CENTRO DE SAUDE ALCIDES LINS,2501,12.883246043025165,2025,1
CENTRO DE SAUDE ALCIDES LINS,2502,8.687117283810757,2025,2
CENTRO DE SAUDE ALCIDES LINS,2503,15.01925417079172,2025,3
CENTRO DE SAUDE ALCIDES LINS,2504,6.991568095417865,2025,4
CENTRO DE SAUDE ALCIDES LINS,2505,9.743702239908213,2025,5
CENTRO DE SAUDE ALCIDES LINS,2506,13.769392178854678,2025,6
CENTRO DE SAUDE ALCIDES LINS,2507,8.483478795056945,2025,7
CENTRO DE SAUDE ALCIDES LINS,2508,13.62310137210228,2025,8
CENTRO DE SAUDE ALCIDES LINS,2509,9.903904225475877,2025,9
CENTRO DE SAUDE ALCIDES LINS,2510,13.399738652345254,2025,10
CENTRO DE SAUDE ALCIDES LINS,2511,9.479668962077058,2025,11
CENTRO DE SAUDE ALCIDES LINS,2512,18.323043128990786,2025,12
CENTRO DE SAUDE ALTO VERA CRUZ,2301,7.269349456058838,2023,1
CENTRO DE SAUDE ALTO VERA CRUZ,2302,15.48079693584687,2023,2
CENTRO DE SAUDE ALTO VERA CRUZ,2303,6.937480616694427,2023,3
CENTRO DE SAUDE ALTO VERA CRUZ,2304,13.159773988763833,2023,4
CENTRO DE SAUDE ALTO VERA CRUZ,2305,4.163571441906586,2023,5
CENTRO DE SAUDE ALTO VERA CRUZ,2306,10.613816749811328,2023,6
CENTRO DE SAUDE ALTO VERA CRUZ,2307,6.721095564542346,2023,7
CENTRO DE SAUDE ALTO VERA CRUZ,2308,12.976538212386068,2023,8
CENTRO DE SAUDE ALTO VERA CRUZ,2309,12.110596618410476,2023,9
CENTRO DE SAUDE ALTO VERA CRUZ,2310,12.06646349912216,2023,10
CENTRO DE SAUDE ALTO VERA CRUZ,2311,6.609420487916356,2023,11
CENTRO DE SAUDE ALTO VERA CRUZ,2312,13.489858364770853,2023,12
CENTRO DE SAUDE ALTO VERA CRUZ,2401,9.170230043549807,2024,1
CENTRO DE SAUDE ALTO VERA CRUZ,2402,21.276666996225888,2024,2
CENTRO DE SAUDE ALTO VERA CRUZ,2403,16.03864014245595,2024,3
CENTRO DE SAUDE ALTO VERA CRUZ,2404,15.463483473408198,2024,4
CENTRO DE SAUDE ALTO VERA CRUZ,2405,14.847413774725958,2024,5
CENTRO DE SAUDE ALTO VERA CRUZ,2406,12.079793465869022,2024,6
CENTRO DE SAUDE ALTO VERA CRUZ,2407,11.197755092066423,2024,7
CENTRO DE SAUDE ALTO VERA CRUZ,2408,14.357635254437838,2024,8
CENTRO DE SAUDE ALTO VERA CRUZ,2409,11.736697228746168,2024,9
CENTRO DE SAUDE ALTO VERA CRUZ,2410,9.145052387705979,2024,10
CENTRO DE SAUDE ALTO VERA CRUZ,2411,8.866683815117327,2024,11
CENTRO DE SAUDE ALTO VERA CRUZ,2412,7.6071244930947834,2024,12
CENTRO DE SAUDE ALTO VERA CRUZ,2501,8.058933402218566,2025,1
CENTRO DE SAUDE ALTO VERA CRUZ,2502,8.788791808193066,2025,2
CENTRO DE SAUDE ALTO VERA CRUZ,2503,6.008745311052423,2025,3
CENTRO DE SAUDE ALTO VERA CRUZ,2504,6.231248097653738,2025,4
CENTRO DE SAUDE ALTO VERA CRUZ,2505,13.554662007821998,2025,5
CENTRO DE SAUDE ALTO VERA CRUZ,2506,8.649740768345124,2025,6
CENTRO DE SAUDE ALTO VERA CRUZ,2507,7.798158773878671,2025,7
CENTRO DE SAUDE ALTO VERA CRUZ,2508,17.73064438923013,2025,8
CENTRO DE SAUDE ALTO VERA CRUZ,2509,5.683177305925189,2025,9
CENTRO DE SAUDE ALTO VERA CRUZ,2510,13.211096344345266,2025,10
CENTRO DE SAUDE ALTO VERA CRUZ,2511,6.439645974915337,2025,11
CENTRO DE SAUDE ALTO VERA CRUZ,2512,8.056705287688613,2025,12
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2301,18.05429352450996,2023,1
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2302,12.75808992187137,2023,2
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2303,15.085091105845807,2023,3
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2304,6.0976410459607795,2023,4
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2305,8.124928241655516,2023,5
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2306,11.603386763552399,2023,6
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2307,11.599242924675252,2023,7
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2308,4.427163128415233,2023,8
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2309,11.192301586944378,2023,9
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2310,2.632381330751022,2023,10
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2311,12.438551087523976,2023,11
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2312,9.538335285649952,2023,12
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2401,11.241250328589386,2024,1
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2402,9.203407143416172,2024,2
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2403,13.246797259076383,2024,3
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2404,14.772218509153126,2024,4
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2405,10.088912268344995,2024,5
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2406,15.318936111249798,2024,6
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2407,13.28192010817268,2024,7
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2408,5.159963729668572,2024,8
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2409,11.338793421805894,2024,9
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2410,9.240793486918568,2024,10
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2411,15.093236578864008,2024,11
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2412,8.240293043848723,2024,12
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2501,9.749485153346546,2025,1
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2502,12.660655743404229,2025,2
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2503,5.209293885029105,2025,3
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2504,9.690171371971761,2025,4
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2505,7.510404480340662,2025,5
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2506,7.4866206839151985,2025,6
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2507,12.76925763069574,2025,7
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2508,8.205499168596571,2025,8
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2509,16.84688009571378,2025,9
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2510,9.800885980754273,2025,10
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2511,6.701969141983333,2025,11
CENTRO DE SAUDE AMILCAR VIANA MARTINS,2512,6.40262272744353,2025,12
CENTRO DE SAUDE ANDRADAS,2301,18.793562148838472,2023,1
CENTRO DE SAUDE ANDRADAS,2302,16.209674041774736,2023,2
CENTRO DE SAUDE ANDRADAS,2303,15.26750787605818,2023,3
CENTRO DE SAUDE ANDRADAS,2304,14.094912565078596,2023,4
CENTRO DE SAUDE ANDRADAS,2305,26.661299449284066,2023,5
CENTRO DE SAUDE ANDRADAS,2306,15.613584175254895,2023,6
CENTRO DE SAUDE ANDRADAS,2307,24.06029821491576,2023,7
CENTRO DE SAUDE ANDRADAS,2308,17.846100808105145,2023,8
CENTRO DE SAUDE ANDRADAS,2309,14.515492942594404,2023,9
CENTRO DE SAUDE ANDRADAS,2310,17.011931552052268,2023,10
CENTRO DE SAUDE ANDRADAS,2311,13.166062622342773,2023,11
CENTRO DE SAUDE ANDRADAS,2312,17.869861229619435,2023,12
CENTRO DE SAUDE ANDRADAS,2401,27.256460045420056,2024,1
CENTRO DE SAUDE ANDRADAS,2402,21.32533445545569,2024,2
CENTRO DE SAUDE ANDRADAS,2403,27.651188185414075,2024,3
CENTRO DE SAUDE ANDRADAS,2404,21.120877308793293,2024,4
CENTRO DE SAUDE ANDRADAS,2405,20.76557630285763,2024,5
CENTRO DE SAUDE ANDRADAS,2406,22.586073435822616,2024,6
CENTRO DE SAUDE ANDRADAS,2407,14.75491112449703,2024,7
CENTRO DE SAUDE ANDRADAS,2408,18.853830152095643,2024,8
CENTRO DE SAUDE ANDRADAS,2409,25.17634904502182,2024,9
CENTRO DE SAUDE ANDRADAS,2410,18.301098979252128,2024,10
CENTRO DE SAUDE ANDRADAS,2411,24.059336232947555,2024,11
CENTRO DE SAUDE ANDRADAS,2412,18.2615035580854,2024,12
CENTRO DE SAUDE ANDRADAS,2501,19.170654339113366,2025,1
CENTRO DE SAUDE ANDRADAS,2502,17.28804077603667,2025,2
CENTRO DE SAUDE ANDRADAS,2503,17.460370991970525,2025,3
CENTRO DE SAUDE ANDRADAS,2504,22.507249583074856,2025,4
CENTRO DE SAUDE ANDRADAS,2505,37.70783482288836,2025,5
CENTRO DE SAUDE ANDRADAS,2506,22.35196675392207,2025,6
CENTRO DE SAUDE ANDRADAS,2507,20.177882601268315,2025,7
CENTRO DE SAUDE ANDRADAS,2508,9.58284699791647,2025,8
CENTRO DE SAUDE ANDRADAS,2509,28.227253050912296,2025,9
CENTRO DE SAUDE ANDRADAS,2510,22.201579212690525,2025,10
CENTRO DE SAUDE ANDRADAS,2511,18.716653308228956,2025,11
CENTRO DE SAUDE ANDRADAS,2512,17.684226853898682,2025,12
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2301,13.683008350999858,2023,1
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2302,14.150183045041407,2023,2
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2303,16.653417761689717,2023,3
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2304,18.146655561614637,2023,4
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2305,23.008791451161656,2023,5
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2306,26.584139753614302,2023,6
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2307,23.160041460112986,2023,7
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2308,14.866510987077032,2023,8
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2309,13.415677460703979,2023,9
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2310,12.908952114364393,2023,10
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2311,13.927701523986109,2023,11
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2312,17.392200266192138,2023,12
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2401,20.558731869249566,2024,1
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2402,16.685414198949584,2024,2
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2403,31.934924005669178,2024,3
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2404,43.18067531047416,2024,4
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2405,23.498198065060055,2024,5
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2406,21.872980464629322,2024,6
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2407,19.96607912091563,2024,7
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2408,16.086789143759244,2024,8
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2409,18.069401266293575,2024,9
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2410,14.418000096966649,2024,10
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2411,11.171691276209106,2024,11
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2412,11.087286759340007,2024,12
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2501,14.256701776303371,2025,1
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2502,16.317193678806277,2025,2
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2503,17.271986322463132,2025,3
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2504,16.97650655389371,2025,4
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2505,25.450912684227742,2025,5
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2506,15.372790456651447,2025,6
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2507,18.42992134618428,2025,7
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2508,17.843823377739163,2025,8
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2509,20.117037251012853,2025,9
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2510,9.407659397802137,2025,10
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2511,9.848984135193847,2025,11
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2512,16.34759539299364,2025,12
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2301,18.70441651706726,2023,1
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2302,10.278338063555205,2023,2
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2303,10.464534481822676,2023,3
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2304,14.801744286280494,2023,4
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2305,12.562626010486039,2023,5
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2306,12.594734380215565,2023,6
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2307,18.223658620944754,2023,7
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2308,10.582065531000763,2023,8
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2309,9.159809826359558,2023,9
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2310,13.552413479269058,2023,10
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2311,13.78399877845871,2023,11
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2312,12.113460774438472,2023,12
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2401,22.17717411019836,2024,1
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2402,19.786631843773947,2024,2
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2403,30.243054948443152,2024,3
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2404,34.161823171242844,2024,4
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2405,31.531673167678104,2024,5
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2406,12.052534593089305,2024,6
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2407,17.84303167887445,2024,7
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2408,12.826940069275274,2024,8
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2409,19.65622163377439,2024,9
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2410,16.59800530428998,2024,10
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2411,10.2641922565252,2024,11
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2412,11.703363238828855,2024,12
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2501,14.284986033451283,2025,1
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2502,14.875066663312932,2025,2
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2503,18.20570710511221,2025,3
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2504,13.595930103209607,2025,4
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2505,18.88868706756513,2025,5
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2506,13.793401225505434,2025,6
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2507,8.165044846914942,2025,7
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2508,7.943522446986619,2025,8
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2509,15.251314477700085,2025,9
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2510,18.877237546363034,2025,10
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2511,15.60466133255425,2025,11
CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS,2512,14.471801612185834,2025,12
CENTRO DE SAUDE BARREIRO DE CIMA,2301,18.651926228550472,2023,1
CENTRO DE SAUDE BARREIRO DE CIMA,2302,17.543723778472604,2023,2
CENTRO DE SAUDE BARREIRO DE CIMA,2303,21.725564748964118,2023,3
CENTRO DE SAUDE BARREIRO DE CIMA,2304,16.009296611549757,2023,4
CENTRO DE SAUDE BARREIRO DE CIMA,2305,19.125350458150635,2023,5
CENTRO DE SAUDE BARREIRO DE CIMA,2306,20.40234330031527,2023,6
CENTRO DE SAUDE BARREIRO DE CIMA,2307,23.936717621558074,2023,7
CENTRO DE SAUDE BARREIRO DE CIMA,2308,18.773287504964728,2023,8
CENTRO DE SAUDE BARREIRO DE CIMA,2309,20.112447483036085,2023,9
CENTRO DE SAUDE BARREIRO DE CIMA,2310,21.665514443840824,2023,10
CENTRO DE SAUDE BARREIRO DE CIMA,2311,10.825495843478476,2023,11
CENTRO DE SAUDE BARREIRO DE CIMA,2312,18.753449606675005,2023,12
CENTRO DE SAUDE BARREIRO DE CIMA,2401,24.016682996424333,2024,1
CENTRO DE SAUDE BARREIRO DE CIMA,2402,23.74405183416326,2024,2
CENTRO DE SAUDE BARREIRO DE CIMA,2403,29.906625496953996,2024,3
CENTRO DE SAUDE BARREIRO DE CIMA,2404,30.557636286433592,2024,4
CENTRO DE SAUDE BARREIRO DE CIMA,2405,27.19744834705231,2024,5
CENTRO DE SAUDE BARREIRO DE CIMA,2406,29.209455548207075,2024,6
CENTRO DE SAUDE BARREIRO DE CIMA,2407,22.69848693488759,2024,7
CENTRO DE SAUDE BARREIRO DE CIMA,2408,24.21388133879623,2024,8
CENTRO DE SAUDE BARREIRO DE CIMA,2409,17.905008540665108,2024,9
CENTRO DE SAUDE BARREIRO DE CIMA,2410,32.310578080945035,2024,10
CENTRO DE SAUDE BARREIRO DE CIMA,2411,26.41226677158625,2024,11
CENTRO DE SAUDE BARREIRO DE CIMA,2412,15.82506133592664,2024,12
CENTRO DE SAUDE BARREIRO DE CIMA,2501,14.856553577959742,2025,1
CENTRO DE SAUDE BARREIRO DE CIMA,2502,17.473469433908257,2025,2
CENTRO DE SAUDE BARREIRO DE CIMA,2503,25.28472513786099,2025,3
CENTRO DE SAUDE BARREIRO DE CIMA,2504,21.973460256734782,2025,4
CENTRO DE SAUDE BARREIRO DE CIMA,2505,23.936379375331978,2025,5
CENTRO DE SAUDE BARREIRO DE CIMA,2506,18.251491523361114,2025,6
CENTRO DE SAUDE BARREIRO DE CIMA,2507,16.795950898764445,2025,7
CENTRO DE SAUDE BARREIRO DE CIMA,2508,13.243858235102458,2025,8
CENTRO DE SAUDE BARREIRO DE CIMA,2509,26.72685308282249,2025,9
CENTRO DE SAUDE BARREIRO DE CIMA,2510,19.334670964513514,2025,10
CENTRO DE SAUDE BARREIRO DE CIMA,2511,22.25995901500988,2025,11
CENTRO DE SAUDE BARREIRO DE CIMA,2512,12.309327416448781,2025,12
CENTRO DE SAUDE BETANIA,2301,10.199565868389733,2023,1
CENTRO DE SAUDE BETANIA,2302,5.736667979907661,2023,2
CENTRO DE SAUDE BETANIA,2303,7.587711729753907,2023,3
CENTRO DE SAUDE BETANIA,2304,6.208212308295931,2023,4
CENTRO DE SAUDE BETANIA,2305,7.155041819044681,2023,5
CENTRO DE SAUDE BETANIA,2306,9.825655081595743,2023,6
CENTRO DE SAUDE BETANIA,2307,7.868707594253473,2023,7
CENTRO DE SAUDE BETANIA,2308,12.560571996615563,2023,8
CENTRO DE SAUDE BETANIA,2309,10.641517501292952,2023,9
CENTRO DE SAUDE BETANIA,2310,10.399579517432876,2023,10
CENTRO DE SAUDE BETANIA,2311,10.390403131441374,2023,11
CENTRO DE SAUDE BETANIA,2312,8.31426373848889,2023,12
CENTRO DE SAUDE BETANIA,2401,8.672201062397068,2024,1
CENTRO DE SAUDE BETANIA,2402,10.420451422600387,2024,2
CENTRO DE SAUDE BETANIA,2403,11.442906831003494,2024,3
CENTRO DE SAUDE BETANIA,2404,11.409644226755857,2024,4
CENTRO DE SAUDE BETANIA,2405,9.620375835778896,2024,5
CENTRO DE SAUDE BETANIA,2406,7.947907463946071,2024,6
CENTRO DE SAUDE BETANIA,2407,7.7513543642042295,2024,7
CENTRO DE SAUDE BETANIA,2408,9.118403432901518,2024,8
CENTRO DE SAUDE BETANIA,2409,7.840811919614677,2024,9
CENTRO DE SAUDE BETANIA,2410,9.96931654883964,2024,10
CENTRO DE SAUDE BETANIA,2411,11.215923112701732,2024,11
CENTRO DE SAUDE BETANIA,2412,6.603562221233215,2024,12
CENTRO DE SAUDE BETANIA,2501,6.922671367204943,2025,1
CENTRO DE SAUDE BETANIA,2502,11.870550371315458,2025,2
CENTRO DE SAUDE BETANIA,2503,5.255761458641341,2025,3
CENTRO DE SAUDE BETANIA,2504,4.340670728551022,2025,4
CENTRO DE SAUDE BETANIA,2505,9.909920648556799,2025,5
CENTRO DE SAUDE BETANIA,2506,7.62439934479722,2025,6
